,region,quote_date,inflation
1198,5.0,2001-12-01,0.03830198165029082
1199,5.0,2002-01-01,0.040162184317576226
1200,5.0,2002-02-01,0.031230982483328416
1201,5.0,2002-03-01,0.03578204270803612
1202,5.0,2002-04-01,0.026842051487819815
1203,5.0,2002-05-01,0.028073181196250706
1204,5.0,2002-06-01,0.028937619878502033
1205,5.0,2002-07-01,0.030661976985579605
1206,5.0,2002-08-01,0.03272225807503118
1207,5.0,2002-09-01,0.04016850849170982
1208,5.0,2002-10-01,0.03766272785264681
1209,5.0,2002-11-01,0.030172740655057408
1210,5.0,2002-12-01,0.033057322063531236
1211,5.0,2003-01-01,0.028930548063981387
1212,5.0,2003-02-01,0.02883971475049052
1213,5.0,2003-03-01,0.02039910251945304
1214,5.0,2003-04-01,0.02942296347012004
1215,5.0,2003-05-01,0.03209643374355565
1216,5.0,2003-06-01,0.0292377133658002
1217,5.0,2003-07-01,0.05214830901739839
1218,5.0,2003-08-01,0.049363129665982386
1219,5.0,2003-09-01,0.031154701699609398
1220,5.0,2003-10-01,0.0366360668009684
1221,5.0,2003-11-01,0.041048072173635035
1222,5.0,2003-12-01,0.03912816851984622
1223,5.0,2004-01-01,0.038939353849307155
1224,5.0,2004-02-01,0.024735492833231246
1225,5.0,2004-03-01,0.030267822226836726
1226,5.0,2004-04-01,0.03279435007882332
1227,5.0,2004-05-01,0.02896876559483961
1228,5.0,2004-06-01,0.039022883979551885
1229,5.0,2004-07-01,0.02699963761076938
1230,5.0,2004-08-01,0.017415220585985904
1231,5.0,2004-09-01,0.02119913235844922
1232,5.0,2004-10-01,0.020280688413666245
1233,5.0,2004-11-01,0.0210481464219152
1234,5.0,2004-12-01,0.022323823632634014
1235,5.0,2005-01-01,0.013424468496408262
1236,5.0,2005-02-01,0.031961060000908245
1237,5.0,2005-03-01,0.045196712843718734
1238,5.0,2005-04-01,0.03634123873972401
1239,5.0,2005-05-01,-0.07589767338624287
1240,5.0,2005-06-01,0.027767843552174563
1241,5.0,2005-07-01,0.018153034787321144
1242,5.0,2005-08-01,0.01802188047862858
1243,5.0,2005-09-01,0.03273023739024852
1244,5.0,2005-10-01,0.02522572443249472
1245,5.0,2005-11-01,0.01898846171231668
1246,5.0,2005-12-01,0.026062295339216297
1247,5.0,2006-01-01,0.031792669755164094
1248,5.0,2006-02-01,0.007994886787707054
1249,5.0,2006-03-01,0.005925699774672506
1250,5.0,2006-04-01,0.004632685225815324
1251,5.0,2006-05-01,0.15497509619153263
1252,5.0,2006-06-01,0.01261768564211351
1253,5.0,2006-07-01,0.009675507126990411
1254,5.0,2006-08-01,0.01570151772850505
1255,5.0,2006-09-01,0.017061891297673493
1256,5.0,2006-10-01,0.016623724330027893
1257,5.0,2006-11-01,0.021251675560708633
1258,5.0,2006-12-01,0.01792898066101516
1259,5.0,2007-01-01,0.019620054795037322
1260,5.0,2007-02-01,-0.004442516034583215
1261,5.0,2007-03-01,0.004384279707898421
1262,5.0,2007-04-01,0.013149776461302439
1263,5.0,2007-05-01,0.0068375598230738565
1264,5.0,2007-06-01,0.010585076840423356
1265,5.0,2007-07-01,0.016806683959873718
1266,5.0,2007-08-01,0.020535958675575637
1267,5.0,2007-09-01,0.018685234796056684
1268,5.0,2007-10-01,0.02605491615160988
1269,5.0,2007-11-01,0.030672945064225902
1270,5.0,2007-12-01,0.04678859797946113
1271,5.0,2008-01-01,0.05455862979713644
1272,5.0,2008-02-01,0.09960013152252943
1273,5.0,2008-03-01,0.060708186625123464
1274,5.0,2008-04-01,0.06267439668215599
1275,5.0,2008-05-01,0.06912723133227491
1276,5.0,2008-06-01,0.07405473779534634
1277,5.0,2008-07-01,0.07853960392944481
1278,5.0,2008-08-01,0.08287327942423865
1279,5.0,2008-09-01,0.0673548264056383
1280,5.0,2008-10-01,0.06425656806717409
1281,5.0,2008-11-01,0.06310512903353038
1282,5.0,2008-12-01,0.04067492757511274
1283,5.0,2009-01-01,0.05439043186527165
1284,5.0,2009-02-01,0.06840462891410878
1285,5.0,2009-03-01,0.07586183005646203
1286,5.0,2009-04-01,0.07186334389877524
1287,5.0,2009-05-01,0.06981297667759698
1288,5.0,2009-06-01,0.06297150323609192
1289,5.0,2009-07-01,0.054771047723806233
1290,5.0,2009-08-01,0.05282717529609081
1291,5.0,2009-09-01,0.047684832819987144
1292,5.0,2009-10-01,0.04310713675936757
1293,5.0,2009-11-01,0.03799154170218247
1294,5.0,2009-12-01,0.06124115103020717
1295,5.0,2010-01-01,0.038549374310151784
1296,5.0,2010-02-01,0.03541937616014561
1297,5.0,2010-03-01,0.04464570934107916
1298,5.0,2010-04-01,0.03715918434153453
1299,5.0,2010-05-01,0.03238607282860979
1300,5.0,2010-06-01,0.02679991733825927
1301,5.0,2010-07-01,0.03148969893059759
1302,5.0,2010-08-01,0.040097953338162094
1303,5.0,2010-09-01,0.04683358320449469
1304,5.0,2010-10-01,0.03861862640369874
1305,5.0,2010-11-01,0.043164051743300354
1306,5.0,2010-12-01,0.037327040017512886
1307,5.0,2011-01-01,0.0577447770668488
1308,5.0,2011-02-01,0.07408532175319639
1309,5.0,2011-03-01,0.05975314129752459
1310,5.0,2011-04-01,0.05552915223349598
1311,5.0,2011-05-01,0.056191936320395826
1312,5.0,2011-06-01,0.05322344183588632
1313,5.0,2011-07-01,0.06093369257330625
1314,5.0,2011-08-01,0.05574977600684787
1315,5.0,2011-09-01,0.05128368378396232
1316,5.0,2011-10-01,0.054364331325420914
1317,5.0,2011-11-01,0.05074008966854029
1318,5.0,2011-12-01,0.043884144156588076
1319,5.0,2012-01-01,0.037581030889671956
1320,5.0,2012-02-01,0.037876061686695786
1321,5.0,2012-03-01,0.04425943797184862
1322,5.0,2012-04-01,0.039637638328001254
1323,5.0,2012-05-01,0.03558443787928504
1324,5.0,2012-06-01,0.03369766378654839
1325,5.0,2012-07-01,0.028438580240462016
1326,5.0,2012-08-01,0.03413622227069849
1327,5.0,2012-09-01,0.03008243675933019
1328,5.0,2012-10-01,0.028570790464313933
1329,5.0,2012-11-01,0.022523147714435705
1330,5.0,2012-12-01,0.02556025455796916
1331,5.0,2013-01-01,0.028243941725813692
1332,5.0,2013-02-01,0.011580622338395342
1333,5.0,2013-03-01,0.013608582363286314
1334,5.0,2013-04-01,0.004377682771535662
1335,5.0,2013-05-01,0.0051678400086504145
1336,5.0,2013-06-01,0.003479938825146456
1337,5.0,2013-07-01,0.008134005577627638
1338,5.0,2013-08-01,0.005719892522124441
1339,5.0,2013-09-01,0.003987223169450939
1340,5.0,2013-10-01,-0.0037313969993437095
1341,5.0,2013-11-01,-0.002817702624988294
1342,5.0,2013-12-01,-0.0037283044361356397
1343,5.0,2014-01-01,0.005450718826038644
1344,5.0,2014-02-01,0.016374084530184685
1345,5.0,2014-03-01,0.01001670606580743
1346,5.0,2014-04-01,0.018017934085101273
1347,5.0,2014-05-01,0.013282667698953659
1348,5.0,2014-06-01,0.014999712042250268
1349,5.0,2014-07-01,0.009435321430891515
1350,5.0,2014-08-01,0.015824136726713567
1351,5.0,2014-09-01,0.015982487803155806
1352,5.0,2014-10-01,0.016518953535337354
1353,5.0,2014-11-01,0.012984156024666115
1354,5.0,2014-12-01,0.007220179015357869
1355,5.0,2015-01-01,-0.0018257851183694773
1356,5.0,2015-02-01,-0.012897336602665063
1357,5.0,2015-03-01,-0.013204071217183904
1358,5.0,2015-04-01,-0.010811291361298879
1359,5.0,2015-05-01,-0.008872560223401282
1360,5.0,2015-06-01,-0.0063537951430851485
1361,5.0,2015-07-01,-0.004092736094206643
1362,5.0,2015-08-01,-0.007590779980834931
1363,5.0,2015-09-01,-0.010943143590235864
1364,5.0,2015-10-01,-0.013324745602056001
1365,5.0,2015-11-01,-0.009967756159395023
1366,5.0,2015-12-01,-0.006582260407741176
1367,5.0,2016-01-01,0.0017794779175048388
1368,5.0,2016-02-01,0.0037876994902858365
1369,5.0,2016-03-01,0.0045966526100894
1370,5.0,2016-04-01,-0.0011865519733139584
1371,5.0,2016-05-01,0.003529684470504903
1372,5.0,2016-06-01,0.0022933552965121746
1373,5.0,2016-07-01,-0.0016992525953107242
1374,5.0,2016-08-01,0.0073239607499896355
1375,5.0,2016-09-01,0.00540288584298532
1376,5.0,2016-10-01,0.009059462144978155
1377,5.0,2016-11-01,0.009508273497046518
1378,5.0,2016-12-01,0.017688749440973345
1379,5.0,2017-11-01,0.03882053754529826
1380,5.0,2017-12-01,0.03594178574384491
1381,5.0,2018-01-01,0.032793471199369956
1382,5.0,2018-02-01,0.0397488235333224
1383,5.0,2018-03-01,0.03732432863939074
1384,5.0,2018-04-01,0.05358364861522383
1385,5.0,2018-05-01,0.04393359393202937
1386,5.0,2018-06-01,0.03547460490432892
1387,5.0,2018-07-01,0.032443311511023296
1388,5.0,2018-08-01,0.037116312540052473
1389,5.0,2018-09-01,0.03934418490811974
1390,5.0,2018-10-01,0.03820791079548859
1391,5.0,2018-11-01,0.05059546998042474
1392,5.0,2018-12-01,0.04726284654580685
1393,5.0,2019-09-01,0.0321958840317617
1394,5.0,2019-10-01,0.029043977849874766
1395,5.0,2019-11-01,0.027149453842517192
1396,5.0,2019-12-01,0.03614309057559332
1397,5.0,2020-01-01,0.030605986908554057
1398,5.0,2020-02-01,0.01489081242208394
1399,5.0,2020-03-01,0.01747775636014876
1400,5.0,2020-05-01,0.002408654831775158
1401,5.0,2020-06-01,0.02246925831206367
1402,5.0,2020-07-01,0.0280255994570449
1403,5.0,2020-08-01,0.005429073441478697
1404,5.0,2020-09-01,-0.0025187255316402118
1405,5.0,2020-10-01,0.001695230375059481
1406,5.0,2020-11-01,-0.004734648538635023
1407,5.0,2020-12-01,-0.006363162313933989
1408,5.0,2021-01-01,0.008972727077759257
1409,5.0,2021-02-01,0.01408972628062542
1410,6.0,1996-02-01,0.09617746153363124
1411,6.0,1996-03-01,0.09883804698935326
1412,6.0,1996-04-01,0.10531779283414137
1413,6.0,1996-05-01,0.09778796774782611
1414,6.0,1996-06-01,0.0996063199870959
1415,6.0,1996-07-01,0.09159708357169152
1416,6.0,1996-08-01,0.09223025739483179
1417,6.0,1996-09-01,0.0918270017820608
1418,6.0,1996-10-01,0.09684843606848985
1419,6.0,1996-11-01,0.09440789525572123
1420,6.0,1996-12-01,0.0926047554337778
1421,6.0,1997-01-01,0.08372752715025181
1422,6.0,1997-02-01,0.0363665048066096
1423,6.0,1997-03-01,0.030058267816185886
1424,6.0,1997-04-01,0.02348004967356221
1425,6.0,1997-05-01,0.023777917590681617
1426,6.0,1997-06-01,0.02217990317131709
1427,6.0,1997-07-01,0.02444351968230572
1428,6.0,1997-08-01,0.016051449931933283
1429,6.0,1997-09-01,0.018326346585657204
1430,6.0,1997-10-01,0.014683113634148906
1431,6.0,1997-11-01,0.015756495998062968
1432,6.0,1997-12-01,0.01722002138939905
1433,6.0,1998-01-01,0.022421461383174145
1434,6.0,1998-02-01,0.0460106248547241
1435,6.0,1998-03-01,0.04690833682443695
1436,6.0,1998-04-01,0.047403405590466824
1437,6.0,1998-05-01,0.053608539341517006
1438,6.0,1998-06-01,0.050857180170201015
1439,6.0,1998-07-01,0.04139691055622068
1440,6.0,1998-08-01,0.045605148729728734
1441,6.0,1998-09-01,0.04867948378181005
1442,6.0,1998-10-01,0.046805362416343366
1443,6.0,1998-11-01,0.061001831715023686
1444,6.0,1998-12-01,0.05661946270058175
1445,6.0,1999-01-01,0.04029907924246097
1446,6.0,1999-02-01,0.024033534002590798
1447,6.0,1999-03-01,0.03206230848995484
1448,6.0,1999-04-01,0.026956503201064783
1449,6.0,1999-05-01,0.025980953589865328
1450,6.0,1999-06-01,0.02406925734626114
1451,6.0,1999-07-01,0.02483135202612434
1452,6.0,1999-08-01,0.02428712618965617
1453,6.0,1999-09-01,0.0318327943305013
1454,6.0,1999-10-01,0.031875788915668155
1455,6.0,1999-11-01,0.020973615377026928
1456,6.0,1999-12-01,0.023742259561035206
1457,6.0,2000-01-01,0.03661533718511151
1458,6.0,2000-02-01,0.029344026802904613
1459,6.0,2000-03-01,0.015145903352648569
1460,6.0,2000-04-01,0.020643431584313063
1461,6.0,2000-05-01,0.01934271652542268
1463,6.0,2000-07-01,0.01887650962904035
1468,6.0,2000-12-01,0.025206982639272246
1469,6.0,2001-01-01,0.020808558632331196
1470,6.0,2001-02-01,0.019246298953664358
1471,6.0,2001-03-01,0.03104834147660818
1472,6.0,2001-04-01,0.03057425374190597
1473,6.0,2001-05-01,0.037634164268765445
1474,6.0,2001-06-01,0.03689104268481101
1475,6.0,2001-07-01,0.036588381591799224
1476,6.0,2001-08-01,0.03509225061814747
1477,6.0,2001-09-01,0.04238037328300065
1478,6.0,2001-10-01,0.03530234183313788
1479,6.0,2001-11-01,0.031128277895764903
1480,6.0,2001-12-01,0.032766097156001726
1481,6.0,2002-01-01,0.038610248814247905
1482,6.0,2002-02-01,0.04348574838858679
1483,6.0,2002-03-01,0.040617706018834576
1484,6.0,2002-04-01,0.03249782110230168
1485,6.0,2002-05-01,0.029268165152941984
1486,6.0,2002-06-01,0.020922252427992647
1487,6.0,2002-07-01,0.021861283189808945
1488,6.0,2002-08-01,0.024368383172355693
1489,6.0,2002-09-01,0.02662956968211437
1490,6.0,2002-10-01,0.033276939223263365
1491,6.0,2002-11-01,0.028156484545296904
1492,6.0,2002-12-01,0.02985961096090283
1493,6.0,2003-01-01,0.026230597413032703
1494,6.0,2003-02-01,0.003133220209699069
1495,6.0,2003-03-01,-0.0016928492696718692
1496,6.0,2003-04-01,0.014324046986804584
1497,6.0,2003-05-01,0.011463777385594733
1498,6.0,2003-06-01,0.017473414066052212
1499,6.0,2003-07-01,0.03243059356535204
1500,6.0,2003-08-01,0.01940210029193583
1501,6.0,2003-09-01,0.022153446070869262
1502,6.0,2003-10-01,0.02022821644991956
1503,6.0,2003-11-01,0.012067197182851569
1504,6.0,2003-12-01,0.0028040477440840687
1505,6.0,2004-01-01,0.0055790094476876875
1506,6.0,2004-02-01,0.028577588134219345
1507,6.0,2004-03-01,0.031295622635356124
1508,6.0,2004-04-01,0.024260203780303722
1509,6.0,2004-05-01,0.02889182048777402
1510,6.0,2004-06-01,0.02188985061125418
1511,6.0,2004-07-01,0.013328677972834177
1512,6.0,2004-08-01,0.012692152904544013
1513,6.0,2004-09-01,0.015713760652726415
1514,6.0,2004-10-01,0.013666908804987365
1515,6.0,2004-11-01,0.018266815897906217
1516,6.0,2004-12-01,0.024549193799034176
1517,6.0,2005-01-01,0.027889151486378858
1518,6.0,2005-02-01,0.024296040892889607
1519,6.0,2005-03-01,0.029673568495844425
1520,6.0,2005-04-01,0.0303012637030928
1521,6.0,2005-05-01,-0.05073089438050022
1522,6.0,2005-06-01,0.04029326522194556
1523,6.0,2005-07-01,0.04141232368903088
1524,6.0,2005-08-01,0.03230934791366525
1525,6.0,2005-09-01,0.031011730930327486
1526,6.0,2005-10-01,0.029264620919725592
1527,6.0,2005-11-01,0.03618786920783933
1528,6.0,2005-12-01,0.031352846371887864
1529,6.0,2006-01-01,0.032362284212210594
1530,6.0,2006-02-01,0.017883546957936845
1531,6.0,2006-03-01,0.01739318160388295
1532,6.0,2006-04-01,0.014735694932644422
1533,6.0,2006-05-01,0.11969176463044741
1534,6.0,2006-06-01,0.012228714826168921
1535,6.0,2006-07-01,0.013266772734902897
1536,6.0,2006-08-01,0.0327803395022475
1537,6.0,2006-09-01,0.029037094170876413
1538,6.0,2006-10-01,0.025794028156863706
1539,6.0,2006-11-01,0.029134355817851273
1540,6.0,2006-12-01,0.027886121553526055
1541,6.0,2007-01-01,0.020141784746294206
1542,6.0,2007-02-01,0.006218366197159901
1543,6.0,2007-03-01,0.02207880103821134
1544,6.0,2007-04-01,0.03643572295923058
1545,6.0,2007-05-01,0.022614804800911405
1546,6.0,2007-06-01,0.030604165037350917
1547,6.0,2007-07-01,0.02435036033396541
1548,6.0,2007-08-01,0.02196381579469911
1549,6.0,2007-09-01,0.04058724991218379
1550,6.0,2007-10-01,0.039535258623801875
1551,6.0,2007-11-01,0.03542543469067559
1552,6.0,2007-12-01,0.06391159455239631
1553,6.0,2008-01-01,0.0702683551413483
1554,6.0,2008-02-01,0.1157808688498494
1555,6.0,2008-03-01,0.08230447042956114
1556,6.0,2008-04-01,0.08118263523960287
1557,6.0,2008-05-01,0.08324052099087931
1558,6.0,2008-06-01,0.08918546319327607
1559,6.0,2008-07-01,0.09448258418624834
1560,6.0,2008-08-01,0.0989573658061342
1561,6.0,2008-09-01,0.0747115397001912
1562,6.0,2008-10-01,0.07777816938246027
1563,6.0,2008-11-01,0.07334926954650528
1564,6.0,2008-12-01,0.05327631440669354
1565,6.0,2009-01-01,0.0629515696538677
1566,6.0,2009-02-01,0.08204759831981313
1567,6.0,2009-03-01,0.07447704962823108
1568,6.0,2009-04-01,0.07081343703430498
1569,6.0,2009-05-01,0.07518231435655065
1570,6.0,2009-06-01,0.066121823499392
1571,6.0,2009-07-01,0.06535813018332148
1572,6.0,2009-08-01,0.05192105539906542
1573,6.0,2009-09-01,0.054059848795734944
1574,6.0,2009-10-01,0.049233268565482116
1575,6.0,2009-11-01,0.04745475593497282
1576,6.0,2009-12-01,0.05824024996114727
1577,6.0,2010-01-01,0.04718754206011968
1578,6.0,2010-02-01,0.03646437856710565
1579,6.0,2010-03-01,0.04368550811441244
1580,6.0,2010-04-01,0.0375764226219719
1581,6.0,2010-05-01,0.03464061140345093
1582,6.0,2010-06-01,0.02816839842874045
1583,6.0,2010-07-01,0.029371003039053253
1584,6.0,2010-08-01,0.03384688367456098
1585,6.0,2010-09-01,0.05095042996174099
1586,6.0,2010-10-01,0.04084649956236963
1587,6.0,2010-11-01,0.050263677661611696
1588,6.0,2010-12-01,0.048335155644430056
1589,6.0,2011-01-01,0.056627436589242186
1590,6.0,2011-02-01,0.06155920896423749
1591,6.0,2011-03-01,0.05623213733206092
1592,6.0,2011-04-01,0.05310581850984995
1593,6.0,2011-05-01,0.049411960755412716
1594,6.0,2011-06-01,0.052092511799041515
1595,6.0,2011-07-01,0.059666649527773466
1596,6.0,2011-08-01,0.058460991451000095
1597,6.0,2011-09-01,0.05339542123829485
1598,6.0,2011-10-01,0.05513744125657932
1599,6.0,2011-11-01,0.046696742725530704
1600,6.0,2011-12-01,0.04442914992416179
1601,6.0,2012-01-01,0.045359216776487146
1602,6.0,2012-02-01,0.05527828283487674
1603,6.0,2012-03-01,0.0469837863104599
1604,6.0,2012-04-01,0.04384591454477753
1605,6.0,2012-05-01,0.04489918170528178
1606,6.0,2012-06-01,0.038787746909924925
1607,6.0,2012-07-01,0.029958165001835128
1608,6.0,2012-08-01,0.037281844469300905
1609,6.0,2012-09-01,0.03446643568757036
1610,6.0,2012-10-01,0.037443426684316064
1611,6.0,2012-11-01,0.03024719722548226
1612,6.0,2012-12-01,0.03739033714911499
1613,6.0,2013-01-01,0.028136221053450483
1614,6.0,2013-02-01,0.011340597393799699
1615,6.0,2013-03-01,0.021297656667696778
1616,6.0,2013-04-01,0.022738068842462975
1617,6.0,2013-05-01,0.017206714112415263
1618,6.0,2013-06-01,0.026773966427861805
1619,6.0,2013-07-01,0.026603721912868177
1620,6.0,2013-08-01,0.023572858626496974
1621,6.0,2013-09-01,0.016410171294761088
1622,6.0,2013-10-01,0.013885374242291273
1623,6.0,2013-11-01,0.016944413090382415
1624,6.0,2013-12-01,0.01628188443185122
1625,6.0,2014-01-01,0.02377751338199939
1626,6.0,2014-02-01,0.03433894137686868
1627,6.0,2014-03-01,0.025186196502661545
1628,6.0,2014-04-01,0.02444374949779328
1629,6.0,2014-05-01,0.028155908695335043
1630,6.0,2014-06-01,0.018451573644420932
1631,6.0,2014-07-01,0.021729651593588
1632,6.0,2014-08-01,0.02384956937790945
1633,6.0,2014-09-01,0.027056060539877722
1634,6.0,2014-10-01,0.02719608235417395
1635,6.0,2014-11-01,0.018437811711448357
1636,6.0,2014-12-01,0.016836836156975253
1637,6.0,2015-01-01,0.00877548271487117
1638,6.0,2015-02-01,-0.002978931424461765
1639,6.0,2015-03-01,-0.006237044695132955
1640,6.0,2015-04-01,-0.01078220435624661
1641,6.0,2015-05-01,-0.013127357425671247
1642,6.0,2015-06-01,0.0004031910724210609
1643,6.0,2015-07-01,-0.004896031712864192
1644,6.0,2015-08-01,-0.009718372815606639
1645,6.0,2015-09-01,-0.009848314080900755
1646,6.0,2015-10-01,-0.01217881168558608
1647,6.0,2015-11-01,-0.003315573528504424
1648,6.0,2015-12-01,-0.003961079478466279
1649,6.0,2016-01-01,-0.002164767649433288
1650,6.0,2016-02-01,0.013900638691352855
1651,6.0,2016-03-01,0.014881748097991577
1652,6.0,2016-04-01,0.014108931080440945
1653,6.0,2016-05-01,0.01720326591415887
1654,6.0,2016-06-01,0.0048877304696369845
1655,6.0,2016-07-01,0.005971896166295627
1656,6.0,2016-08-01,0.013258664551825861
1657,6.0,2016-09-01,0.00978217465990969
1658,6.0,2016-10-01,0.010572936973195618
1659,6.0,2016-11-01,0.011040605212443162
1660,6.0,2016-12-01,0.009184600451827956
1661,6.0,2017-11-01,0.04057885522127827
1662,6.0,2017-12-01,0.04417476451970928
1663,6.0,2018-01-01,0.046483301633308424
1664,6.0,2018-02-01,0.027925401378543425
1665,6.0,2018-03-01,0.025575935477270943
1666,6.0,2018-04-01,0.03148624973695941
1667,6.0,2018-05-01,0.02676765360225511
1668,6.0,2018-06-01,0.027497666157000878
1669,6.0,2018-07-01,0.029193117219817266
1670,6.0,2018-08-01,0.0270023622857581
1671,6.0,2018-09-01,0.028533351793639014
1672,6.0,2018-10-01,0.02350850118246112
1673,6.0,2018-11-01,0.03183485449070442
1674,6.0,2018-12-01,0.03205161171041511
1675,6.0,2019-09-01,0.01810081638919798
1676,6.0,2019-10-01,0.01380960465572027
1677,6.0,2019-11-01,0.020065452042383993
1678,6.0,2019-12-01,0.01725866187953114
1679,6.0,2020-01-01,0.02939763639472084
1680,6.0,2020-02-01,0.018525436562096775
1681,6.0,2020-03-01,0.023447745671228874
1682,6.0,2020-05-01,-0.010933722946743921
1683,6.0,2020-06-01,0.006490665405890996
1684,6.0,2020-07-01,0.029891336962125
1685,6.0,2020-08-01,0.008086712392437372
1686,6.0,2020-09-01,0.0011509459667248415
1687,6.0,2020-10-01,0.011730024929883823
1688,6.0,2020-11-01,-0.00980579000521074
1689,6.0,2020-12-01,0.006180979476345683
1690,6.0,2021-01-01,0.004091277035681353
1691,6.0,2021-02-01,0.005170972978644887
1692,7.0,1996-02-01,0.08314828405637877
1693,7.0,1996-03-01,0.08578568997199232
1694,7.0,1996-04-01,0.09035687581667051
1695,7.0,1996-05-01,0.09197878987665535
1696,7.0,1996-06-01,0.10077204057026488
1697,7.0,1996-07-01,0.09703320800401652
1698,7.0,1996-08-01,0.09990947761366732
1699,7.0,1996-09-01,0.10235184143036215
1700,7.0,1996-10-01,0.10708245177512477
1701,7.0,1996-11-01,0.10746515609876217
1702,7.0,1996-12-01,0.10946692845249299
1703,7.0,1997-01-01,0.09816060098461349
1704,7.0,1997-02-01,0.04013109103990667
1705,7.0,1997-03-01,0.039948130621081906
1706,7.0,1997-04-01,0.04285464707859829
1707,7.0,1997-05-01,0.035419374161024114
1708,7.0,1997-06-01,0.030859726884425277
1709,7.0,1997-07-01,0.029549822259057123
1710,7.0,1997-08-01,0.030845860512693866
1711,7.0,1997-09-01,0.028587755400285044
1712,7.0,1997-10-01,0.020768325541914583
1713,7.0,1997-11-01,0.022433694921202084
1714,7.0,1997-12-01,0.0185230539823976
1715,7.0,1998-01-01,0.027165004876382202
1716,7.0,1998-02-01,0.016690540699429386
1717,7.0,1998-03-01,0.022033368347907558
1718,7.0,1998-04-01,0.01749374229179581
1719,7.0,1998-05-01,0.01947251675045875
1720,7.0,1998-06-01,0.013713297886301058
1721,7.0,1998-07-01,0.0171124625558375
1722,7.0,1998-08-01,0.017183416898965537
1723,7.0,1998-09-01,0.01824324670803783
1724,7.0,1998-10-01,0.022367162296036715
1725,7.0,1998-11-01,0.02386993304407919
1726,7.0,1998-12-01,0.027925183853060132
1727,7.0,1999-01-01,0.020135423414592547
1728,7.0,1999-02-01,0.03772243370053663
1729,7.0,1999-03-01,0.038208561551725
1730,7.0,1999-04-01,0.04109982331087024
1731,7.0,1999-05-01,0.03871936704122235
1732,7.0,1999-06-01,0.04203119333739225
1733,7.0,1999-07-01,0.04038595556764075
1734,7.0,1999-08-01,0.03740429828788361
1735,7.0,1999-09-01,0.030099114136203586
1736,7.0,1999-10-01,0.025257048695600113
1737,7.0,1999-11-01,0.020974611347972297
1738,7.0,1999-12-01,0.02050213730649172
1739,7.0,2000-01-01,0.05531670177026241
1740,7.0,2000-02-01,0.014695820684190312
1741,7.0,2000-03-01,0.0038374235080150007
1742,7.0,2000-04-01,0.1300216135058889
1743,7.0,2000-05-01,0.14227016135669107
1744,7.0,2000-06-01,0.14914769710050715
1745,7.0,2000-07-01,0.10788086701925999
1746,7.0,2000-08-01,0.1211402669224398
1747,7.0,2000-09-01,0.1237926446916044
1748,7.0,2000-10-01,0.13154105195844856
1749,7.0,2000-11-01,0.13020696167496693
1750,7.0,2000-12-01,0.18428328289276102
1751,7.0,2001-01-01,0.1814723976260547
1752,7.0,2001-02-01,0.03194017329450157
1753,7.0,2001-03-01,0.03446511685117048
1754,7.0,2001-04-01,0.029482819580176633
1755,7.0,2001-05-01,0.04082487971897075
1756,7.0,2001-06-01,0.03630777219009063
1757,7.0,2001-07-01,0.04061856086887131
1758,7.0,2001-08-01,0.03979059571868596
1759,7.0,2001-09-01,0.04097477761345817
1760,7.0,2001-10-01,0.041715840041413405
1761,7.0,2001-11-01,0.04139064532079344
1762,7.0,2001-12-01,0.04750040444871009
1763,7.0,2002-01-01,0.04832667558621895
1764,7.0,2002-02-01,0.054012297211221034
1765,7.0,2002-03-01,0.05001737048236075
1766,7.0,2002-04-01,0.05225361434109346
1767,7.0,2002-05-01,0.041149503948262015
1768,7.0,2002-06-01,0.038760615880676065
1769,7.0,2002-07-01,0.04797306922768161
1770,7.0,2002-08-01,0.03697487061025365
1771,7.0,2002-09-01,0.05101752993330153
1772,7.0,2002-10-01,0.04521721018208129
1773,7.0,2002-11-01,0.047634502526131176
1774,7.0,2002-12-01,0.04309829935468655
1775,7.0,2003-01-01,0.03879063787338851
1776,7.0,2003-02-01,0.02286913924428354
1777,7.0,2003-03-01,0.017499810148863242
1778,7.0,2003-04-01,0.03170991413994757
1779,7.0,2003-05-01,0.03931827827135153
1780,7.0,2003-06-01,0.03900990454994553
1781,7.0,2003-07-01,0.03530187864347519
1782,7.0,2003-08-01,0.04558763631358447
1783,7.0,2003-09-01,0.033091312574488545
1784,7.0,2003-10-01,0.033318583835711506
1785,7.0,2003-11-01,0.020056974036242695
1786,7.0,2003-12-01,0.02282893107946434
1787,7.0,2004-01-01,0.02107655681913509
1788,7.0,2004-02-01,0.009948483381750655
1789,7.0,2004-03-01,0.011436309943036472
1790,7.0,2004-04-01,0.0023918612075206156
1791,7.0,2004-05-01,0.0039732142841879614
1792,7.0,2004-06-01,0.006308602316296379
1793,7.0,2004-07-01,-0.001740446917034101
1794,7.0,2004-08-01,-0.008181804791509196
1795,7.0,2004-09-01,-0.00323433213487641
1796,7.0,2004-10-01,0.0028457550698866804
1797,7.0,2004-11-01,0.007528411427998958
1798,7.0,2004-12-01,0.00953280685720046
1799,7.0,2005-01-01,0.006996715057422978
1800,7.0,2005-02-01,-0.012742844402416924
1801,7.0,2005-03-01,-0.006488679371613626
1802,7.0,2005-04-01,-0.01614203246319587
1803,7.0,2005-05-01,-0.081372970702656
1804,7.0,2005-06-01,-0.022385512984513686
1805,7.0,2005-07-01,-0.014753160703799978
1806,7.0,2005-08-01,-0.019587021320994005
1807,7.0,2005-09-01,-0.020423324594116117
